resource_id,name,state_name,district_name,district_key,resource_type,source_dataset,observation_year,temperature,dissolved_oxygen,ph,tds,turbidity,ecoli,nitrate,arsenic,fluoride,quality_status,latitude,longitude,water_quality_score
27275,Village_27275,West Bengal,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.77,631.0,3.55,,,0.019,1.38,unsafe,,,75.0
27276,Village_27276,Tamil Nadu,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.01,648.0,1.13,,,0.072,0.86,unsafe,,,75.0
27277,Village_27277,Maharashtra,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.12,1106.0,3.45,,,0.063,2.3,unsafe,,,70.0
27278,Village_27278,West Bengal,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,6.54,1314.0,4.45,,,0.053,0.93,unsafe,,,60.0
27279,Village_27279,Gujarat,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.06,287.0,1.14,,,0.085,2.65,unsafe,,,85.0
27280,Village_27280,Gujarat,Patna,patna,groundwater,village_water_quality_50000.csv,,,,6.88,1324.0,1.42,,,0.026,1.83,unsafe,,,70.0
27281,Village_27281,Gujarat,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.45,1481.0,3.33,,,0.037,2.89,unsafe,,,70.0
27282,Village_27282,Madhya Pradesh,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,6.59,1414.0,2.75,,,0.084,2.13,unsafe,,,70.0
27283,Village_27283,Uttar Pradesh,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.26,628.0,4.71,,,0.022,1.02,unsafe,,,60.0
27284,Village_27284,Uttar Pradesh,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.74,926.0,2.35,,,0.029,0.37,unsafe,,,75.0
27285,Village_27285,Tamil Nadu,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.36,465.0,3.9,,,0.044,0.51,unsafe,,,90.0
27286,Village_27286,Rajasthan,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.15,999.0,4.66,,,0.099,2.73,unsafe,,,55.0
27287,Village_27287,West Bengal,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,8.35,352.0,1.49,,,0.093,1.2,unsafe,,,90.0
27288,Village_27288,Madhya Pradesh,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.33,1268.0,1.69,,,0.027,2.78,unsafe,,,70.0
27289,Village_27289,Gujarat,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.49,213.0,3.15,,,0.005,0.29,safe,,,100.0
27290,Village_27290,Tamil Nadu,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.75,611.0,2.01,,,0.005,1.17,unsafe,,,85.0
27291,Village_27291,Gujarat,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.88,1266.0,4.43,,,0.083,1.98,unsafe,,,55.0
27292,Village_27292,West Bengal,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.37,938.0,3.56,,,0.034,1.37,unsafe,,,75.0
27293,Village_27293,Madhya Pradesh,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,6.66,1454.0,1.02,,,0.063,0.34,unsafe,,,75.0
27294,Village_27294,Bihar,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,6.88,512.0,1.51,,,0.036,2.02,unsafe,,,70.0
27295,Village_27295,Rajasthan,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,6.81,1227.0,3.3,,,0.043,1.08,unsafe,,,75.0
27296,Village_27296,Uttar Pradesh,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.91,859.0,3.49,,,0.013,1.06,unsafe,,,75.0
27297,Village_27297,Uttar Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.73,1210.0,3.9,,,0.061,2.7,unsafe,,,70.0
27298,Village_27298,Maharashtra,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,6.77,485.0,1.0,,,0.035,1.01,unsafe,,,90.0
27299,Village_27299,Tamil Nadu,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.46,730.0,4.15,,,0.067,2.8,unsafe,,,55.0
27300,Village_27300,Tamil Nadu,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.3,921.0,3.33,,,0.069,1.62,unsafe,,,70.0
27301,Village_27301,Rajasthan,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,8.48,1090.0,2.13,,,0.011,2.89,unsafe,,,70.0
27302,Village_27302,Bihar,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.9,1344.0,2.0,,,0.0,1.58,unsafe,,,80.0
27303,Village_27303,Rajasthan,Patna,patna,groundwater,village_water_quality_50000.csv,,,,6.52,1397.0,3.55,,,0.09,2.23,unsafe,,,70.0
27304,Village_27304,West Bengal,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.0,1468.0,4.3,,,0.012,1.01,unsafe,,,60.0
27305,Village_27305,Uttar Pradesh,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,6.87,610.0,1.21,,,0.002,1.34,unsafe,,,85.0
27306,Village_27306,Madhya Pradesh,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.2,1367.0,4.24,,,0.015,1.13,unsafe,,,60.0
27307,Village_27307,Madhya Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.52,1381.0,1.98,,,0.075,0.83,unsafe,,,75.0
27308,Village_27308,Rajasthan,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.52,1275.0,4.04,,,0.027,0.75,unsafe,,,60.0
27309,Village_27309,Tamil Nadu,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.88,678.0,4.69,,,0.082,0.58,unsafe,,,60.0
27310,Village_27310,Tamil Nadu,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.04,850.0,1.26,,,0.087,2.81,unsafe,,,70.0
27311,Village_27311,Maharashtra,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.11,409.0,3.15,,,0.068,2.2,unsafe,,,85.0
27312,Village_27312,Bihar,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.7,1166.0,1.09,,,0.04,2.14,unsafe,,,70.0
27313,Village_27313,Rajasthan,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.03,734.0,1.91,,,0.004,1.81,unsafe,,,80.0
27314,Village_27314,Maharashtra,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,8.07,1195.0,3.92,,,0.017,0.57,unsafe,,,75.0
27315,Village_27315,Tamil Nadu,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.29,1275.0,4.72,,,0.014,1.12,unsafe,,,60.0
27316,Village_27316,West Bengal,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.15,1132.0,3.01,,,0.095,2.85,unsafe,,,70.0
27317,Village_27317,Bihar,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.55,1074.0,1.2,,,0.065,2.51,unsafe,,,70.0
27318,Village_27318,Rajasthan,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.37,1140.0,4.32,,,0.008,1.91,unsafe,,,65.0
27319,Village_27319,Maharashtra,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.04,360.0,4.65,,,0.045,1.05,unsafe,,,75.0
27320,Village_27320,West Bengal,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.65,553.0,3.2,,,0.064,2.37,unsafe,,,70.0
27321,Village_27321,Maharashtra,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.32,993.0,4.17,,,0.0,1.95,unsafe,,,65.0
27322,Village_27322,Uttar Pradesh,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.47,944.0,1.47,,,0.074,2.89,unsafe,,,70.0
27323,Village_27323,Bihar,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,6.52,1054.0,3.53,,,0.094,0.76,unsafe,,,75.0
27324,Village_27324,Gujarat,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.49,1090.0,4.59,,,0.007,0.31,unsafe,,,70.0
27325,Village_27325,Maharashtra,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.77,462.0,3.72,,,0.031,1.52,unsafe,,,85.0
27326,Village_27326,Bihar,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,8.39,1322.0,4.35,,,0.077,2.57,unsafe,,,55.0
27327,Village_27327,Rajasthan,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.04,1104.0,2.53,,,0.052,0.46,unsafe,,,75.0
27328,Village_27328,Maharashtra,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.73,446.0,4.32,,,0.005,2.07,unsafe,,,80.0
27329,Village_27329,West Bengal,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.61,1196.0,4.4,,,0.082,2.66,unsafe,,,55.0
27330,Village_27330,Madhya Pradesh,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.48,545.0,1.05,,,0.017,2.05,unsafe,,,70.0
27331,Village_27331,Madhya Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.14,276.0,3.65,,,0.046,2.6,unsafe,,,85.0
27332,Village_27332,Uttar Pradesh,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.2,1387.0,4.52,,,0.013,1.92,unsafe,,,55.0
27333,Village_27333,Rajasthan,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.13,447.0,3.61,,,0.077,1.91,unsafe,,,85.0
27334,Village_27334,Bihar,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.04,1446.0,4.12,,,0.081,1.32,unsafe,,,60.0
27335,Village_27335,West Bengal,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.92,1033.0,2.83,,,0.016,0.24,unsafe,,,75.0
27336,Village_27336,Madhya Pradesh,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,6.82,1308.0,4.03,,,0.095,1.11,unsafe,,,60.0
27337,Village_27337,Rajasthan,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.15,923.0,1.79,,,0.075,1.02,unsafe,,,75.0
27338,Village_27338,Bihar,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.75,518.0,4.47,,,0.016,1.4,unsafe,,,60.0
27339,Village_27339,Uttar Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.49,1327.0,4.48,,,0.062,2.23,unsafe,,,55.0
27340,Village_27340,Gujarat,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.44,1170.0,4.48,,,0.035,1.72,unsafe,,,55.0
27341,Village_27341,West Bengal,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.35,1191.0,4.17,,,0.054,2.92,unsafe,,,55.0
27342,Village_27342,Madhya Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.06,614.0,2.44,,,0.029,0.3,unsafe,,,75.0
27343,Village_27343,Uttar Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.67,1129.0,4.11,,,0.016,1.24,unsafe,,,60.0
27344,Village_27344,Rajasthan,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.91,617.0,1.34,,,0.029,2.84,unsafe,,,70.0
27345,Village_27345,Madhya Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.0,342.0,4.0,,,0.078,0.28,unsafe,,,90.0
27346,Village_27346,West Bengal,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.11,459.0,1.9,,,0.07,1.52,unsafe,,,85.0
27347,Village_27347,Tamil Nadu,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,6.77,515.0,3.96,,,0.098,2.44,unsafe,,,70.0
27348,Village_27348,Uttar Pradesh,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.95,375.0,1.84,,,0.006,2.69,unsafe,,,95.0
27349,Village_27349,Madhya Pradesh,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.53,304.0,4.37,,,0.005,2.14,unsafe,,,80.0
27350,Village_27350,Bihar,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.72,714.0,3.95,,,0.005,2.73,unsafe,,,80.0
27351,Village_27351,Madhya Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.07,638.0,2.34,,,0.053,2.51,unsafe,,,70.0
27352,Village_27352,Tamil Nadu,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.75,1299.0,4.75,,,0.046,0.55,unsafe,,,60.0
27353,Village_27353,Bihar,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.3,679.0,3.51,,,0.093,1.94,unsafe,,,70.0
27354,Village_27354,Rajasthan,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,6.92,959.0,4.3,,,0.068,1.25,unsafe,,,60.0
27355,Village_27355,Gujarat,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,6.8,591.0,4.49,,,0.093,2.89,unsafe,,,55.0
27356,Village_27356,Bihar,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.4,765.0,1.95,,,0.013,1.41,unsafe,,,75.0
27357,Village_27357,Rajasthan,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.47,414.0,2.49,,,0.035,2.79,unsafe,,,85.0
27358,Village_27358,Rajasthan,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,8.39,1351.0,2.82,,,0.056,2.29,unsafe,,,70.0
27359,Village_27359,Bihar,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.39,1409.0,1.11,,,0.051,0.45,unsafe,,,75.0
27360,Village_27360,West Bengal,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,8.25,1165.0,1.68,,,0.041,1.16,unsafe,,,75.0
27361,Village_27361,Rajasthan,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.13,960.0,2.95,,,0.078,0.25,unsafe,,,75.0
27362,Village_27362,Bihar,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.02,402.0,4.16,,,0.049,2.27,unsafe,,,70.0
27363,Village_27363,Madhya Pradesh,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.39,550.0,2.15,,,0.027,0.53,unsafe,,,75.0
27364,Village_27364,Bihar,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.15,356.0,1.66,,,0.034,1.69,unsafe,,,85.0
27365,Village_27365,Gujarat,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,6.78,1150.0,4.97,,,0.097,2.05,unsafe,,,55.0
27366,Village_27366,Madhya Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,8.05,807.0,1.64,,,0.022,0.93,unsafe,,,75.0
27367,Village_27367,Uttar Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.18,1148.0,2.98,,,0.083,0.96,unsafe,,,75.0
27368,Village_27368,Maharashtra,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.6,1300.0,2.51,,,0.059,0.37,unsafe,,,75.0
27369,Village_27369,Tamil Nadu,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.6,1327.0,4.5,,,0.024,1.68,unsafe,,,55.0
27370,Village_27370,Madhya Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,6.76,476.0,4.09,,,0.089,1.19,unsafe,,,75.0
27371,Village_27371,Tamil Nadu,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.64,954.0,1.19,,,0.059,2.99,unsafe,,,70.0
27372,Village_27372,Uttar Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,6.64,352.0,3.6,,,0.006,1.35,safe,,,100.0
27373,Village_27373,Rajasthan,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.2,900.0,2.19,,,0.084,1.18,unsafe,,,75.0
27374,Village_27374,Gujarat,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.56,1400.0,2.81,,,0.012,2.23,unsafe,,,70.0
27375,Village_27375,West Bengal,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.32,1000.0,4.79,,,0.088,0.38,unsafe,,,60.0
27376,Village_27376,Gujarat,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.33,987.0,1.31,,,0.026,2.75,unsafe,,,70.0
27377,Village_27377,Tamil Nadu,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,6.64,221.0,2.45,,,0.035,1.92,unsafe,,,85.0
27378,Village_27378,West Bengal,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,8.05,1084.0,1.81,,,0.073,2.21,unsafe,,,70.0
27379,Village_27379,West Bengal,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.98,1424.0,2.75,,,0.023,1.72,unsafe,,,70.0
27380,Village_27380,Madhya Pradesh,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.98,938.0,4.21,,,0.091,2.11,unsafe,,,55.0
27381,Village_27381,Uttar Pradesh,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,6.92,513.0,2.25,,,0.084,0.3,unsafe,,,75.0
27382,Village_27382,Uttar Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,6.89,787.0,2.96,,,0.094,0.83,unsafe,,,75.0
27383,Village_27383,Maharashtra,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.47,813.0,1.76,,,0.071,2.89,unsafe,,,70.0
27384,Village_27384,Bihar,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.44,528.0,1.29,,,0.064,2.3,unsafe,,,70.0
27385,Village_27385,Rajasthan,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.78,542.0,1.74,,,0.024,0.25,unsafe,,,75.0
27386,Village_27386,Gujarat,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.71,1135.0,1.57,,,0.026,0.29,unsafe,,,75.0
27387,Village_27387,Rajasthan,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.71,1152.0,2.33,,,0.083,2.55,unsafe,,,70.0
27388,Village_27388,Maharashtra,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.5,1352.0,4.6,,,0.054,1.01,unsafe,,,60.0
27389,Village_27389,Tamil Nadu,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.93,218.0,3.85,,,0.038,2.74,unsafe,,,85.0
27390,Village_27390,Rajasthan,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.39,931.0,3.87,,,0.064,1.34,unsafe,,,75.0
27391,Village_27391,Tamil Nadu,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.05,903.0,3.53,,,0.033,1.68,unsafe,,,70.0
27392,Village_27392,Tamil Nadu,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.71,932.0,4.95,,,0.039,0.85,unsafe,,,60.0
27393,Village_27393,West Bengal,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.93,910.0,4.13,,,0.003,1.15,unsafe,,,70.0
27394,Village_27394,Tamil Nadu,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.74,1116.0,4.28,,,0.065,2.48,unsafe,,,55.0
27395,Village_27395,Uttar Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,6.99,922.0,1.11,,,0.035,2.04,unsafe,,,70.0
27396,Village_27396,Bihar,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,6.85,833.0,4.73,,,0.052,1.45,unsafe,,,60.0
27397,Village_27397,Uttar Pradesh,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.74,907.0,4.78,,,0.084,1.71,unsafe,,,55.0
27398,Village_27398,Bihar,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.27,1085.0,2.33,,,0.091,2.81,unsafe,,,70.0
27399,Village_27399,Uttar Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.7,481.0,2.74,,,0.061,2.79,unsafe,,,85.0
27400,Village_27400,Tamil Nadu,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.5,1054.0,4.14,,,0.081,2.28,unsafe,,,55.0
27401,Village_27401,West Bengal,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,8.19,654.0,1.34,,,0.015,1.71,unsafe,,,70.0
27402,Village_27402,Gujarat,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.39,1445.0,4.74,,,0.062,1.01,unsafe,,,60.0
27403,Village_27403,West Bengal,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.55,499.0,3.81,,,0.085,0.23,unsafe,,,90.0
27404,Village_27404,Maharashtra,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.26,536.0,3.04,,,0.056,1.08,unsafe,,,75.0
27405,Village_27405,Gujarat,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.31,495.0,4.0,,,0.088,2.61,unsafe,,,85.0
27406,Village_27406,Madhya Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,8.13,1138.0,1.73,,,0.032,1.43,unsafe,,,75.0
27407,Village_27407,Gujarat,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.05,794.0,4.29,,,0.023,1.22,unsafe,,,60.0
27408,Village_27408,Bihar,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.41,658.0,2.26,,,0.041,1.02,unsafe,,,75.0
27409,Village_27409,Madhya Pradesh,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.02,1048.0,4.15,,,0.062,2.53,unsafe,,,55.0
27410,Village_27410,West Bengal,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.37,1399.0,3.82,,,0.027,1.93,unsafe,,,70.0
27411,Village_27411,Madhya Pradesh,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.35,1078.0,1.51,,,0.052,2.79,unsafe,,,70.0
27412,Village_27412,Tamil Nadu,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.05,1005.0,4.62,,,0.048,0.39,unsafe,,,60.0
27413,Village_27413,Tamil Nadu,Patna,patna,groundwater,village_water_quality_50000.csv,,,,6.9,1208.0,4.97,,,0.053,0.62,unsafe,,,60.0
27414,Village_27414,Uttar Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.38,1350.0,4.16,,,0.008,2.06,unsafe,,,65.0
27415,Village_27415,Uttar Pradesh,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,8.45,409.0,2.66,,,0.06,2.09,unsafe,,,85.0
27416,Village_27416,West Bengal,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.11,1093.0,2.26,,,0.047,0.69,unsafe,,,75.0
27417,Village_27417,West Bengal,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.57,1059.0,2.89,,,0.028,1.24,unsafe,,,75.0
27418,Village_27418,Rajasthan,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.84,1071.0,4.19,,,0.092,0.65,unsafe,,,60.0
27419,Village_27419,Tamil Nadu,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.58,844.0,2.15,,,0.044,1.11,unsafe,,,75.0
27420,Village_27420,Gujarat,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.64,313.0,2.35,,,0.016,0.69,unsafe,,,90.0
27421,Village_27421,Madhya Pradesh,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.94,1033.0,4.88,,,0.071,1.53,unsafe,,,55.0
27422,Village_27422,West Bengal,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.37,337.0,4.72,,,0.093,0.89,unsafe,,,75.0
27423,Village_27423,Maharashtra,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.82,1023.0,1.33,,,0.042,2.19,unsafe,,,70.0
27424,Village_27424,Gujarat,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.19,799.0,4.63,,,0.075,1.94,unsafe,,,55.0
27425,Village_27425,Maharashtra,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.53,393.0,1.37,,,0.088,0.87,unsafe,,,90.0
27426,Village_27426,Rajasthan,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.8,1442.0,4.25,,,0.019,0.74,unsafe,,,60.0
27427,Village_27427,Maharashtra,Patna,patna,groundwater,village_water_quality_50000.csv,,,,6.71,1224.0,4.41,,,0.099,2.59,unsafe,,,55.0
27428,Village_27428,West Bengal,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.39,1331.0,2.57,,,0.065,1.59,unsafe,,,70.0
27429,Village_27429,Uttar Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.36,345.0,2.88,,,0.041,1.48,unsafe,,,90.0
27430,Village_27430,Rajasthan,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.22,348.0,4.45,,,0.025,1.61,unsafe,,,70.0
27431,Village_27431,Madhya Pradesh,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.21,639.0,3.58,,,0.007,0.86,unsafe,,,85.0
27432,Village_27432,Gujarat,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.65,1030.0,3.17,,,0.08,0.87,unsafe,,,75.0
27433,Village_27433,West Bengal,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.1,1064.0,2.55,,,0.058,2.93,unsafe,,,70.0
27434,Village_27434,West Bengal,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.79,965.0,1.03,,,0.072,2.57,unsafe,,,70.0
