Village_ID,Village,State,District,Water_Source,pH,TDS,Hardness,Fluoride,Arsenic,Quality_Status
27602,Village_27602,Maharashtra,Patna,Groundwater,8.24,226,361,1.61,0.025,Unsafe
27603,Village_27603,Maharashtra,Jaipur,Groundwater,8.49,1358,167,2.65,0.014,Unsafe
27604,Village_27604,West Bengal,Chennai,Groundwater,8.41,698,438,1.6,0.04,Unsafe
27605,Village_27605,Tamil Nadu,Kolkata,Groundwater,7.28,282,195,0.46,0.064,Unsafe
27606,Village_27606,Rajasthan,Chennai,Groundwater,7.61,1122,378,2.78,0.02,Unsafe
27607,Village_27607,Madhya Pradesh,Bhopal,Groundwater,7.91,360,357,0.99,0.075,Unsafe
27608,Village_27608,Bihar,Muzaffarnagar,Groundwater,6.65,369,198,2.24,0.092,Unsafe
27609,Village_27609,West Bengal,Patna,Groundwater,7.61,627,431,1.42,0.048,Unsafe
27610,Village_27610,Madhya Pradesh,Patna,Groundwater,8.06,560,271,0.54,0.04,Unsafe
27611,Village_27611,Rajasthan,Ahmedabad,Groundwater,7.78,497,440,1.52,0.0,Unsafe
27612,Village_27612,Rajasthan,Muzaffarnagar,Groundwater,8.05,355,136,0.28,0.029,Unsafe
27613,Village_27613,Bihar,Jaipur,Groundwater,7.01,463,168,0.27,0.0,Safe
27614,Village_27614,Maharashtra,Jaipur,Groundwater,7.9,1149,416,1.12,0.0,Unsafe
27615,Village_27615,Uttar Pradesh,Kolkata,Groundwater,6.73,761,418,1.07,0.018,Unsafe
27616,Village_27616,West Bengal,Jaipur,Groundwater,7.45,1429,312,2.03,0.022,Unsafe
27617,Village_27617,West Bengal,Jaipur,Groundwater,7.89,909,118,0.74,0.014,Unsafe
27618,Village_27618,Madhya Pradesh,Patna,Groundwater,7.79,405,182,2.63,0.0,Unsafe
27619,Village_27619,Maharashtra,Bhopal,Groundwater,6.67,404,171,1.09,0.076,Unsafe
27620,Village_27620,West Bengal,Nagpur,Groundwater,6.94,982,443,1.26,0.066,Unsafe
27621,Village_27621,Tamil Nadu,Jaipur,Groundwater,7.77,1278,143,0.33,0.076,Unsafe
27622,Village_27622,Maharashtra,Nagpur,Groundwater,6.91,284,410,1.16,0.083,Unsafe
27623,Village_27623,Maharashtra,Muzaffarnagar,Groundwater,6.57,781,337,2.29,0.059,Unsafe
27624,Village_27624,Rajasthan,Muzaffarnagar,Groundwater,7.63,744,312,1.15,0.086,Unsafe
27625,Village_27625,Bihar,Ahmedabad,Groundwater,7.95,1296,199,1.03,0.093,Unsafe
27626,Village_27626,Uttar Pradesh,Muzaffarnagar,Groundwater,7.85,1022,393,0.49,0.083,Unsafe
27627,Village_27627,Uttar Pradesh,Chennai,Groundwater,7.91,668,265,2.1,0.094,Unsafe
27628,Village_27628,West Bengal,Chennai,Groundwater,8.28,365,482,1.94,0.083,Unsafe
27629,Village_27629,Tamil Nadu,Nagpur,Groundwater,8.2,237,308,1.67,0.099,Unsafe
27630,Village_27630,West Bengal,Ahmedabad,Groundwater,7.34,794,160,1.71,0.049,Unsafe
27631,Village_27631,Uttar Pradesh,Nagpur,Groundwater,8.25,1163,182,2.97,0.037,Unsafe
27632,Village_27632,Gujarat,Muzaffarnagar,Groundwater,7.46,1325,184,2.94,0.032,Unsafe
27633,Village_27633,Tamil Nadu,Bhopal,Groundwater,7.89,402,112,0.61,0.047,Unsafe
27634,Village_27634,Gujarat,Ahmedabad,Groundwater,8.49,1497,485,2.99,0.077,Unsafe
27635,Village_27635,Maharashtra,Bhopal,Groundwater,7.43,519,309,1.04,0.079,Unsafe
27636,Village_27636,Madhya Pradesh,Kolkata,Groundwater,7.49,1476,343,2.84,0.064,Unsafe
27637,Village_27637,Maharashtra,Muzaffarnagar,Groundwater,8.34,1119,198,1.82,0.014,Unsafe
27638,Village_27638,Tamil Nadu,Jaipur,Groundwater,7.18,1104,469,1.63,0.04,Unsafe
27639,Village_27639,Madhya Pradesh,Kolkata,Groundwater,8.04,662,372,2.62,0.005,Unsafe
27640,Village_27640,Tamil Nadu,Kolkata,Groundwater,7.54,1219,137,0.46,0.073,Unsafe
27641,Village_27641,Uttar Pradesh,Nagpur,Groundwater,7.78,1396,312,0.57,0.01,Unsafe
27642,Village_27642,Bihar,Kolkata,Groundwater,8.32,962,352,2.03,0.03,Unsafe
27643,Village_27643,Maharashtra,Jaipur,Groundwater,8.03,789,354,1.94,0.011,Unsafe
27644,Village_27644,Rajasthan,Muzaffarnagar,Groundwater,8.28,663,460,0.33,0.051,Unsafe
27645,Village_27645,West Bengal,Patna,Groundwater,6.7,1490,266,1.72,0.005,Unsafe
27646,Village_27646,Madhya Pradesh,Bhopal,Groundwater,7.69,1344,318,2.05,0.022,Unsafe
27647,Village_27647,Uttar Pradesh,Muzaffarnagar,Groundwater,7.23,261,463,2.21,0.05,Unsafe
27648,Village_27648,Bihar,Kolkata,Groundwater,7.43,640,480,2.83,0.055,Unsafe
27649,Village_27649,Madhya Pradesh,Muzaffarnagar,Groundwater,8.33,1372,154,1.09,0.096,Unsafe
27650,Village_27650,West Bengal,Patna,Groundwater,7.07,388,178,1.22,0.03,Unsafe
27651,Village_27651,Uttar Pradesh,Nagpur,Groundwater,8.41,1494,289,0.71,0.06,Unsafe
27652,Village_27652,Madhya Pradesh,Patna,Groundwater,8.27,1246,277,2.7,0.039,Unsafe
27653,Village_27653,Tamil Nadu,Bhopal,Groundwater,6.54,390,124,2.52,0.08,Unsafe
27654,Village_27654,Tamil Nadu,Kolkata,Groundwater,8.16,804,152,0.9,0.07,Unsafe
27655,Village_27655,Rajasthan,Ahmedabad,Groundwater,8.17,227,447,1.46,0.072,Unsafe
27656,Village_27656,Gujarat,Muzaffarnagar,Groundwater,7.51,1437,484,0.29,0.057,Unsafe
27657,Village_27657,Bihar,Patna,Groundwater,7.91,426,246,0.74,0.041,Unsafe
27658,Village_27658,Gujarat,Patna,Groundwater,8.23,993,283,2.48,0.048,Unsafe
27659,Village_27659,Rajasthan,Bhopal,Groundwater,6.79,466,429,1.73,0.002,Unsafe
27660,Village_27660,Rajasthan,Kolkata,Groundwater,7.95,610,151,1.93,0.013,Unsafe
27661,Village_27661,Madhya Pradesh,Kolkata,Groundwater,6.61,1048,153,0.82,0.086,Unsafe
27662,Village_27662,West Bengal,Chennai,Groundwater,7.76,460,139,1.54,0.077,Unsafe
27663,Village_27663,Rajasthan,Muzaffarnagar,Groundwater,7.29,1045,166,0.79,0.079,Unsafe
27664,Village_27664,Rajasthan,Patna,Groundwater,6.56,325,171,1.21,0.006,Safe
27665,Village_27665,Bihar,Ahmedabad,Groundwater,6.76,646,312,2.11,0.049,Unsafe
27666,Village_27666,Tamil Nadu,Kolkata,Groundwater,7.16,1372,340,1.67,0.087,Unsafe
27667,Village_27667,Maharashtra,Patna,Groundwater,7.35,580,118,2.34,0.082,Unsafe
27668,Village_27668,West Bengal,Patna,Groundwater,6.73,579,115,1.26,0.032,Unsafe
27669,Village_27669,Bihar,Bhopal,Groundwater,7.65,1266,341,0.92,0.053,Unsafe
27670,Village_27670,Tamil Nadu,Muzaffarnagar,Groundwater,7.9,589,239,2.51,0.044,Unsafe
27671,Village_27671,West Bengal,Jaipur,Groundwater,8.42,932,192,0.92,0.088,Unsafe
27672,Village_27672,Bihar,Muzaffarnagar,Groundwater,7.86,735,209,2.45,0.048,Unsafe
27673,Village_27673,Uttar Pradesh,Chennai,Groundwater,7.71,1344,328,1.81,0.038,Unsafe
27674,Village_27674,Rajasthan,Bhopal,Groundwater,6.87,1005,401,0.35,0.056,Unsafe
27675,Village_27675,West Bengal,Nagpur,Groundwater,7.16,1314,243,2.39,0.05,Unsafe
27676,Village_27676,Rajasthan,Nagpur,Groundwater,7.23,210,164,0.59,0.045,Unsafe
27677,Village_27677,Tamil Nadu,Kolkata,Groundwater,8.23,1434,166,2.3,0.057,Unsafe
27678,Village_27678,Madhya Pradesh,Ahmedabad,Groundwater,7.56,742,202,0.87,0.068,Unsafe
27679,Village_27679,Uttar Pradesh,Kolkata,Groundwater,8.03,662,366,1.78,0.065,Unsafe
27680,Village_27680,Bihar,Ahmedabad,Groundwater,6.96,763,393,1.5,0.059,Unsafe
27681,Village_27681,Rajasthan,Muzaffarnagar,Groundwater,6.87,818,131,0.99,0.081,Unsafe
27682,Village_27682,Madhya Pradesh,Ahmedabad,Groundwater,6.67,1132,236,1.99,0.039,Unsafe
27683,Village_27683,Rajasthan,Chennai,Groundwater,8.04,746,404,0.45,0.078,Unsafe
27684,Village_27684,Maharashtra,Kolkata,Groundwater,8.37,620,114,0.31,0.084,Unsafe
27685,Village_27685,West Bengal,Muzaffarnagar,Groundwater,7.11,232,138,1.36,0.071,Unsafe
27686,Village_27686,Uttar Pradesh,Chennai,Groundwater,7.4,1096,498,0.38,0.035,Unsafe
27687,Village_27687,Gujarat,Nagpur,Groundwater,7.51,570,308,0.86,0.057,Unsafe
27688,Village_27688,Madhya Pradesh,Kolkata,Groundwater,8.12,407,141,0.87,0.07,Unsafe
27689,Village_27689,Madhya Pradesh,Muzaffarnagar,Groundwater,8.5,506,185,0.53,0.032,Unsafe
27690,Village_27690,Uttar Pradesh,Chennai,Groundwater,6.91,1162,194,2.89,0.013,Unsafe
27691,Village_27691,Uttar Pradesh,Ahmedabad,Groundwater,7.66,373,197,2.61,0.052,Unsafe
27692,Village_27692,Tamil Nadu,Jaipur,Groundwater,6.57,721,337,2.52,0.064,Unsafe
27693,Village_27693,West Bengal,Muzaffarnagar,Groundwater,7.93,1305,321,1.54,0.021,Unsafe
27694,Village_27694,Tamil Nadu,Jaipur,Groundwater,8.31,583,246,1.24,0.06,Unsafe
27695,Village_27695,West Bengal,Jaipur,Groundwater,8.09,1051,341,1.86,0.009,Unsafe
27696,Village_27696,West Bengal,Muzaffarnagar,Groundwater,7.61,672,453,2.31,0.029,Unsafe
27697,Village_27697,Rajasthan,Ahmedabad,Groundwater,7.53,1120,307,1.07,0.013,Unsafe
27698,Village_27698,Rajasthan,Muzaffarnagar,Groundwater,7.6,518,218,2.34,0.046,Unsafe
27699,Village_27699,West Bengal,Kolkata,Groundwater,7.35,710,164,0.74,0.08,Unsafe
27700,Village_27700,Tamil Nadu,Nagpur,Groundwater,7.85,1435,476,0.46,0.029,Unsafe
27701,Village_27701,West Bengal,Nagpur,Groundwater,7.27,949,174,1.12,0.085,Unsafe
27702,Village_27702,West Bengal,Kolkata,Groundwater,7.11,1008,182,2.28,0.068,Unsafe
27703,Village_27703,Gujarat,Nagpur,Groundwater,6.79,1146,426,2.07,0.026,Unsafe
27704,Village_27704,Gujarat,Kolkata,Groundwater,7.98,955,358,0.98,0.009,Unsafe
27705,Village_27705,Madhya Pradesh,Ahmedabad,Groundwater,7.79,297,440,1.75,0.003,Unsafe
27706,Village_27706,Madhya Pradesh,Bhopal,Groundwater,7.59,718,224,1.76,0.071,Unsafe
27707,Village_27707,Gujarat,Muzaffarnagar,Groundwater,7.28,384,348,0.43,0.058,Unsafe
27708,Village_27708,Madhya Pradesh,Muzaffarnagar,Groundwater,6.92,660,325,1.13,0.022,Unsafe
27709,Village_27709,West Bengal,Ahmedabad,Groundwater,7.92,652,285,2.25,0.047,Unsafe
27710,Village_27710,Maharashtra,Patna,Groundwater,6.68,476,420,2.81,0.092,Unsafe
27711,Village_27711,Rajasthan,Nagpur,Groundwater,6.97,625,274,0.24,0.059,Unsafe
27712,Village_27712,Rajasthan,Ahmedabad,Groundwater,6.96,1339,214,2.76,0.008,Unsafe
27713,Village_27713,Rajasthan,Kolkata,Groundwater,6.61,1187,209,2.52,0.076,Unsafe
27714,Village_27714,Maharashtra,Patna,Groundwater,7.32,448,395,2.88,0.013,Unsafe
27715,Village_27715,Uttar Pradesh,Bhopal,Groundwater,7.15,1098,215,1.39,0.005,Unsafe
27716,Village_27716,Gujarat,Jaipur,Groundwater,6.57,816,482,2.62,0.09,Unsafe
27717,Village_27717,Maharashtra,Muzaffarnagar,Groundwater,7.68,1329,181,2.68,0.046,Unsafe
27718,Village_27718,Madhya Pradesh,Chennai,Groundwater,6.92,390,114,2.37,0.09,Unsafe
27719,Village_27719,Gujarat,Ahmedabad,Groundwater,6.54,279,469,1.32,0.094,Unsafe
27720,Village_27720,West Bengal,Nagpur,Groundwater,8.46,576,151,0.64,0.051,Unsafe
27721,Village_27721,Maharashtra,Chennai,Groundwater,8.22,933,219,1.59,0.03,Unsafe
27722,Village_27722,Rajasthan,Nagpur,Groundwater,6.68,329,495,0.94,0.084,Unsafe
27723,Village_27723,Rajasthan,Muzaffarnagar,Groundwater,8.43,1333,165,2.62,0.065,Unsafe
27724,Village_27724,Bihar,Patna,Groundwater,7.03,1312,464,1.13,0.008,Unsafe
27725,Village_27725,Rajasthan,Patna,Groundwater,7.13,621,352,2.57,0.058,Unsafe
27726,Village_27726,Bihar,Bhopal,Groundwater,7.97,581,435,1.28,0.097,Unsafe
27727,Village_27727,Gujarat,Nagpur,Groundwater,7.08,1072,366,0.55,0.014,Unsafe
27728,Village_27728,Uttar Pradesh,Ahmedabad,Groundwater,8.45,541,142,2.44,0.086,Unsafe
27729,Village_27729,Tamil Nadu,Patna,Groundwater,6.69,490,120,1.48,0.037,Unsafe
27730,Village_27730,Rajasthan,Ahmedabad,Groundwater,8.3,405,489,1.32,0.08,Unsafe
27731,Village_27731,Bihar,Jaipur,Groundwater,7.48,404,462,2.72,0.074,Unsafe
27732,Village_27732,West Bengal,Jaipur,Groundwater,8.25,619,203,0.35,0.052,Unsafe
27733,Village_27733,Rajasthan,Muzaffarnagar,Groundwater,7.04,949,200,1.66,0.099,Unsafe
27734,Village_27734,Tamil Nadu,Muzaffarnagar,Groundwater,6.54,548,152,1.09,0.032,Unsafe
27735,Village_27735,Maharashtra,Jaipur,Groundwater,8.23,294,467,2.75,0.001,Unsafe
27736,Village_27736,Bihar,Muzaffarnagar,Groundwater,7.8,1122,159,1.47,0.074,Unsafe
27737,Village_27737,West Bengal,Muzaffarnagar,Groundwater,6.62,884,435,1.01,0.038,Unsafe
27738,Village_27738,Uttar Pradesh,Chennai,Groundwater,7.14,602,444,0.95,0.019,Unsafe
27739,Village_27739,West Bengal,Bhopal,Groundwater,6.61,815,315,0.34,0.068,Unsafe
27740,Village_27740,West Bengal,Ahmedabad,Groundwater,7.25,550,462,1.15,0.056,Unsafe
27741,Village_27741,Rajasthan,Jaipur,Groundwater,7.1,1174,486,0.34,0.054,Unsafe
27742,Village_27742,Madhya Pradesh,Bhopal,Groundwater,7.9,1070,199,0.5,0.069,Unsafe
27743,Village_27743,Uttar Pradesh,Jaipur,Groundwater,7.57,405,322,1.76,0.016,Unsafe
27744,Village_27744,Tamil Nadu,Nagpur,Groundwater,7.1,1432,332,2.8,0.087,Unsafe
27745,Village_27745,Bihar,Kolkata,Groundwater,7.57,600,320,2.18,0.006,Unsafe
27746,Village_27746,Tamil Nadu,Jaipur,Groundwater,7.86,1140,273,2.96,0.096,Unsafe
27747,Village_27747,Maharashtra,Muzaffarnagar,Groundwater,6.86,963,219,1.59,0.007,Unsafe
27748,Village_27748,West Bengal,Chennai,Groundwater,7.6,412,399,2.14,0.047,Unsafe
27749,Village_27749,Uttar Pradesh,Nagpur,Groundwater,7.73,310,269,1.84,0.021,Unsafe
27750,Village_27750,Uttar Pradesh,Muzaffarnagar,Groundwater,7.69,1356,237,0.79,0.025,Unsafe
27751,Village_27751,Tamil Nadu,Ahmedabad,Groundwater,7.55,1083,156,1.37,0.094,Unsafe
27752,Village_27752,Gujarat,Muzaffarnagar,Groundwater,7.75,927,169,1.17,0.065,Unsafe
27753,Village_27753,Madhya Pradesh,Muzaffarnagar,Groundwater,7.0,215,169,1.52,0.047,Unsafe
27754,Village_27754,Uttar Pradesh,Jaipur,Groundwater,7.46,277,277,1.75,0.078,Unsafe
27755,Village_27755,Maharashtra,Chennai,Groundwater,7.64,1302,194,0.38,0.021,Unsafe
27756,Village_27756,Tamil Nadu,Ahmedabad,Groundwater,7.69,1026,266,2.44,0.028,Unsafe
27757,Village_27757,Bihar,Jaipur,Groundwater,8.34,649,121,0.64,0.094,Unsafe
27758,Village_27758,Bihar,Patna,Groundwater,8.01,718,301,1.54,0.078,Unsafe
27759,Village_27759,Maharashtra,Patna,Groundwater,6.69,441,112,2.12,0.082,Unsafe
27760,Village_27760,West Bengal,Jaipur,Groundwater,8.39,1436,439,1.74,0.008,Unsafe
27761,Village_27761,Bihar,Jaipur,Groundwater,7.78,1219,415,1.69,0.085,Unsafe
27762,Village_27762,Madhya Pradesh,Chennai,Groundwater,7.61,1243,361,2.21,0.011,Unsafe
27763,Village_27763,Gujarat,Ahmedabad,Groundwater,6.56,506,474,0.24,0.012,Unsafe
27764,Village_27764,Tamil Nadu,Ahmedabad,Groundwater,6.51,1118,244,1.37,0.077,Unsafe
27765,Village_27765,Madhya Pradesh,Patna,Groundwater,6.62,685,263,2.77,0.087,Unsafe
27766,Village_27766,Uttar Pradesh,Muzaffarnagar,Groundwater,7.45,1243,297,1.34,0.047,Unsafe
27767,Village_27767,Maharashtra,Kolkata,Groundwater,6.82,758,100,2.47,0.075,Unsafe
27768,Village_27768,Rajasthan,Ahmedabad,Groundwater,6.66,833,340,0.51,0.046,Unsafe
27769,Village_27769,Bihar,Ahmedabad,Groundwater,8.08,1105,298,0.65,0.079,Unsafe
27770,Village_27770,Maharashtra,Jaipur,Groundwater,7.86,500,106,1.65,0.069,Unsafe
27771,Village_27771,Tamil Nadu,Jaipur,Groundwater,6.57,1060,207,0.52,0.036,Unsafe
27772,Village_27772,Tamil Nadu,Bhopal,Groundwater,8.05,270,212,0.33,0.09,Unsafe
27773,Village_27773,Maharashtra,Nagpur,Groundwater,7.32,1486,214,2.0,0.009,Unsafe
27774,Village_27774,Bihar,Chennai,Groundwater,6.66,1469,496,0.88,0.018,Unsafe
27775,Village_27775,Gujarat,Ahmedabad,Groundwater,7.23,599,184,1.18,0.033,Unsafe
27776,Village_27776,Gujarat,Patna,Groundwater,8.03,998,157,2.82,0.079,Unsafe
27777,Village_27777,Uttar Pradesh,Patna,Groundwater,8.43,1340,294,0.21,0.045,Unsafe
27778,Village_27778,Madhya Pradesh,Muzaffarnagar,Groundwater,7.09,293,324,0.42,0.015,Unsafe
27779,Village_27779,Maharashtra,Muzaffarnagar,Groundwater,8.41,543,478,0.42,0.085,Unsafe
27780,Village_27780,Bihar,Jaipur,Groundwater,7.17,652,329,0.55,0.014,Unsafe
27781,Village_27781,Bihar,Chennai,Groundwater,8.33,1162,366,0.3,0.063,Unsafe
27782,Village_27782,Rajasthan,Jaipur,Groundwater,6.77,1229,172,1.31,0.005,Unsafe
27783,Village_27783,Bihar,Chennai,Groundwater,7.76,223,239,2.01,0.089,Unsafe
27784,Village_27784,Gujarat,Patna,Groundwater,8.17,696,435,2.07,0.082,Unsafe
27785,Village_27785,Tamil Nadu,Patna,Groundwater,7.16,498,287,0.85,0.075,Unsafe
27786,Village_27786,Maharashtra,Patna,Groundwater,7.54,1318,433,1.93,0.075,Unsafe
27787,Village_27787,Madhya Pradesh,Muzaffarnagar,Groundwater,7.27,458,312,1.16,0.027,Unsafe
27788,Village_27788,Tamil Nadu,Nagpur,Groundwater,7.96,427,230,1.24,0.044,Unsafe
27789,Village_27789,Tamil Nadu,Ahmedabad,Groundwater,7.52,841,400,0.87,0.064,Unsafe
27790,Village_27790,Tamil Nadu,Patna,Groundwater,7.41,1294,119,2.84,0.091,Unsafe
27791,Village_27791,Rajasthan,Muzaffarnagar,Groundwater,8.38,1154,284,2.75,0.082,Unsafe
27792,Village_27792,Maharashtra,Jaipur,Groundwater,6.74,1487,398,1.01,0.085,Unsafe
27793,Village_27793,Madhya Pradesh,Kolkata,Groundwater,7.63,363,450,2.53,0.004,Unsafe
27794,Village_27794,Maharashtra,Jaipur,Groundwater,8.18,1417,306,1.91,0.017,Unsafe
27795,Village_27795,Gujarat,Nagpur,Groundwater,7.15,1284,491,0.41,0.007,Unsafe
27796,Village_27796,Maharashtra,Kolkata,Groundwater,6.53,324,394,0.3,0.096,Unsafe
27797,Village_27797,Gujarat,Jaipur,Groundwater,7.01,832,477,0.21,0.064,Unsafe
27798,Village_27798,Tamil Nadu,Ahmedabad,Groundwater,6.84,1265,119,0.68,0.022,Unsafe
27799,Village_27799,Rajasthan,Patna,Groundwater,6.58,294,252,1.01,0.014,Unsafe
27800,Village_27800,Rajasthan,Kolkata,Groundwater,6.6,827,462,2.34,0.025,Unsafe
27801,Village_27801,Rajasthan,Nagpur,Groundwater,6.64,215,124,0.51,0.03,Unsafe
27802,Village_27802,Madhya Pradesh,Nagpur,Groundwater,7.39,890,346,1.28,0.073,Unsafe
27803,Village_27803,Maharashtra,Jaipur,Groundwater,7.06,370,169,2.15,0.04,Unsafe
27804,Village_27804,West Bengal,Muzaffarnagar,Groundwater,8.29,376,383,1.84,0.09,Unsafe
27805,Village_27805,Madhya Pradesh,Patna,Groundwater,6.83,807,198,0.6,0.038,Unsafe
27806,Village_27806,Gujarat,Patna,Groundwater,8.48,1216,145,2.66,0.088,Unsafe
27807,Village_27807,Rajasthan,Bhopal,Groundwater,7.42,1046,454,2.61,0.004,Unsafe
27808,Village_27808,West Bengal,Chennai,Groundwater,6.68,1231,437,1.02,0.086,Unsafe
27809,Village_27809,Maharashtra,Chennai,Groundwater,7.03,884,421,0.55,0.079,Unsafe
27810,Village_27810,Uttar Pradesh,Chennai,Groundwater,8.43,244,376,0.75,0.066,Unsafe
27811,Village_27811,Uttar Pradesh,Patna,Groundwater,8.47,1089,157,2.55,0.096,Unsafe
27812,Village_27812,Rajasthan,Jaipur,Groundwater,8.39,1425,461,0.69,0.078,Unsafe
27813,Village_27813,Bihar,Chennai,Groundwater,6.86,792,211,1.2,0.078,Unsafe
27814,Village_27814,Madhya Pradesh,Patna,Groundwater,8.23,295,385,0.95,0.096,Unsafe
27815,Village_27815,Bihar,Bhopal,Groundwater,6.88,324,450,1.18,0.09,Unsafe
27816,Village_27816,Madhya Pradesh,Muzaffarnagar,Groundwater,7.14,249,479,1.21,0.093,Unsafe
27817,Village_27817,Bihar,Kolkata,Groundwater,6.81,271,149,0.31,0.037,Unsafe
27818,Village_27818,West Bengal,Patna,Groundwater,6.8,459,232,2.67,0.03,Unsafe
27819,Village_27819,Maharashtra,Bhopal,Groundwater,6.68,448,121,1.28,0.078,Unsafe
27820,Village_27820,West Bengal,Ahmedabad,Groundwater,6.77,1253,137,0.98,0.093,Unsafe
27821,Village_27821,Rajasthan,Patna,Groundwater,6.56,413,304,2.86,0.052,Unsafe
27822,Village_27822,Madhya Pradesh,Patna,Groundwater,7.43,1020,122,2.82,0.091,Unsafe
27823,Village_27823,Rajasthan,Kolkata,Groundwater,8.45,1322,493,1.93,0.022,Unsafe
27824,Village_27824,Madhya Pradesh,Kolkata,Groundwater,8.26,631,297,1.62,0.074,Unsafe
27825,Village_27825,Tamil Nadu,Kolkata,Groundwater,8.44,1039,200,1.8,0.009,Unsafe
27826,Village_27826,Uttar Pradesh,Chennai,Groundwater,7.56,1304,128,0.64,0.018,Unsafe
27827,Village_27827,Madhya Pradesh,Ahmedabad,Groundwater,7.39,1439,133,2.76,0.035,Unsafe
27828,Village_27828,Rajasthan,Kolkata,Groundwater,7.23,527,243,1.11,0.098,Unsafe
27829,Village_27829,Tamil Nadu,Jaipur,Groundwater,7.23,1271,191,1.32,0.074,Unsafe
27830,Village_27830,Madhya Pradesh,Chennai,Groundwater,8.16,1495,135,0.95,0.069,Unsafe
27831,Village_27831,Rajasthan,Bhopal,Groundwater,8.18,1430,114,0.79,0.019,Unsafe
27832,Village_27832,Bihar,Ahmedabad,Groundwater,7.87,906,270,0.4,0.055,Unsafe
27833,Village_27833,Uttar Pradesh,Muzaffarnagar,Groundwater,7.89,441,305,0.53,0.053,Unsafe
27834,Village_27834,Uttar Pradesh,Ahmedabad,Groundwater,8.3,1411,315,1.55,0.035,Unsafe
27835,Village_27835,Gujarat,Kolkata,Groundwater,7.59,782,110,1.9,0.041,Unsafe
27836,Village_27836,Bihar,Kolkata,Groundwater,7.52,373,206,2.82,0.036,Unsafe
27837,Village_27837,West Bengal,Bhopal,Groundwater,7.23,838,328,0.48,0.05,Unsafe
27838,Village_27838,Maharashtra,Jaipur,Groundwater,8.24,744,329,0.7,0.01,Unsafe
27839,Village_27839,Bihar,Chennai,Groundwater,7.75,1490,317,2.47,0.082,Unsafe
27840,Village_27840,West Bengal,Nagpur,Groundwater,7.95,673,486,1.16,0.019,Unsafe
27841,Village_27841,Maharashtra,Kolkata,Groundwater,6.85,264,184,1.69,0.022,Unsafe
27842,Village_27842,Tamil Nadu,Jaipur,Groundwater,7.24,1117,128,1.74,0.026,Unsafe
27843,Village_27843,Gujarat,Muzaffarnagar,Groundwater,8.3,1301,398,1.48,0.027,Unsafe
27844,Village_27844,West Bengal,Ahmedabad,Groundwater,6.51,1394,458,2.38,0.005,Unsafe
27845,Village_27845,Bihar,Chennai,Groundwater,8.35,1048,241,0.91,0.073,Unsafe
27846,Village_27846,Maharashtra,Jaipur,Groundwater,7.03,288,260,2.05,0.003,Unsafe
27847,Village_27847,West Bengal,Muzaffarnagar,Groundwater,6.9,980,404,2.32,0.065,Unsafe
27848,Village_27848,Gujarat,Patna,Groundwater,7.36,1482,487,2.81,0.078,Unsafe
27849,Village_27849,Rajasthan,Muzaffarnagar,Groundwater,7.99,994,369,2.66,0.052,Unsafe
27850,Village_27850,Uttar Pradesh,Bhopal,Groundwater,6.62,1319,289,1.79,0.079,Unsafe
27851,Village_27851,Rajasthan,Patna,Groundwater,6.86,1133,102,2.14,0.011,Unsafe
27852,Village_27852,Madhya Pradesh,Muzaffarnagar,Groundwater,7.14,1333,345,0.54,0.083,Unsafe
27853,Village_27853,Maharashtra,Nagpur,Groundwater,7.19,1145,439,1.62,0.084,Unsafe
27854,Village_27854,Tamil Nadu,Bhopal,Groundwater,7.86,1485,205,2.7,0.0,Unsafe
27855,Village_27855,Bihar,Bhopal,Groundwater,7.62,677,467,0.24,0.051,Unsafe
27856,Village_27856,Gujarat,Chennai,Groundwater,7.21,1064,405,2.61,0.083,Unsafe
27857,Village_27857,Uttar Pradesh,Jaipur,Groundwater,7.55,1451,285,1.05,0.09,Unsafe
27858,Village_27858,West Bengal,Patna,Groundwater,7.33,717,188,0.35,0.028,Unsafe
27859,Village_27859,Gujarat,Kolkata,Groundwater,7.62,397,388,0.93,0.098,Unsafe
27860,Village_27860,Uttar Pradesh,Patna,Groundwater,7.93,1395,291,0.29,0.019,Unsafe
27861,Village_27861,Rajasthan,Nagpur,Groundwater,7.84,1224,426,1.99,0.02,Unsafe
27862,Village_27862,Rajasthan,Patna,Groundwater,8.2,1346,205,1.3,0.081,Unsafe
27863,Village_27863,Gujarat,Muzaffarnagar,Groundwater,6.66,213,173,2.02,0.052,Unsafe
27864,Village_27864,Maharashtra,Ahmedabad,Groundwater,7.77,267,189,0.64,0.042,Unsafe
27865,Village_27865,Rajasthan,Jaipur,Groundwater,7.59,263,210,1.86,0.031,Unsafe
27866,Village_27866,Uttar Pradesh,Kolkata,Groundwater,7.99,1452,211,2.77,0.032,Unsafe
27867,Village_27867,Tamil Nadu,Patna,Groundwater,8.42,346,375,3.0,0.013,Unsafe
27868,Village_27868,Rajasthan,Ahmedabad,Groundwater,8.18,1053,275,2.23,0.084,Unsafe
27869,Village_27869,West Bengal,Patna,Groundwater,7.33,237,201,2.48,0.057,Unsafe
27870,Village_27870,Madhya Pradesh,Nagpur,Groundwater,7.71,1330,468,2.29,0.045,Unsafe
27871,Village_27871,Madhya Pradesh,Ahmedabad,Groundwater,7.21,935,231,1.84,0.08,Unsafe
27872,Village_27872,West Bengal,Nagpur,Groundwater,8.05,729,413,1.44,0.074,Unsafe
